term,original_sentence,refined_sentence,sentiment
카셰어링,롯데렌터카 G car는 국내 최초 카셰어링 브랜드 ‘그린카’를 새로 단장해 탄생한 프리미엄 카셰어링 서비스다.,롯데렌터카 G car는 국내 최초 카셰어링 브랜드 ‘그린카’를 새로 단장해 탄생한 프리미엄 카셰어링 서비스다.,neutral
카셰어링,롯데렌터카 지카는 국내 최초 카셰어링 브랜드 그린카를 새로 단장해 탄생한 카셰어링 서비스다.,롯데렌터카 지카는 국내 최초 카셰어링 브랜드인 그린카를 새로 단장해 탄생한 카셰어링 서비스다.,neutral
카셰어링,국내 카셰어링 업계 최초로 일러스트 기법을 활용해 롯..,국내 카셰어링 업계 최초로 일러스트 기법을 활용해 롯데카셰어링이 새로운 마케팅 전략을 선보였다.,neutral
카셰어링,친구들과 여행을 가거나 드라이브 용도로 중소형 스포츠유틸리티차량(SUV)을 구입하려다 제주도에서 카셰어링을 이용한 뒤 생각이 바뀌었다.,제주도에서 카셰어링을 이용한 뒤 생각이 바뀌었다.,neutral
카셰어링,휴맥스모빌리티 카셰어링 브랜드 투루카가 B2B 전용 상품 ‘비즈멤버십’을 19일 출시했다.,휴맥스모빌리티 카셰어링 브랜드 투루카가 B2B 전용 상품 ‘비즈멤버십’을 19일 출시했다.,neutral
카셰어링,"기본 할인율은 왕복 카셰어링 5%,..",기본 할인율은 왕복 카셰어링 5%로 적용된다.,positive
카셰어링,"◆ 쏘카 리포트 주요내용 
NH투자증권에서 쏘카(403550)에 대해 '국내 1위의 카셰어링 사업자로 2023년 이익 고성장 예상.",NH투자증권은 쏘카가 국내 1위의 카셰어링 사업자로 2023년 이익이 고성장할 것으로 예상한다고 밝혔다.,positive
카셰어링,3도 3군 관광협의회는 16일 무주군청에서 황인홍 무주군수와 ㈜쏘카 카셰어링 본부 안동화 사업그룹장 등 양측 관계자 10여 명이 참석한 가운데 업무협약을 체결했다.,3도 3군 관광협의회는 무주군청에서 ㈜쏘카 카셰어링 본부와 업무협약을 체결했다.,neutral
카셰어링,사진/울산시설공단 울산시설공단은 국제정원박람회를 앞두고 울산시민과 관광객들의 교통 편의 증진을 위해 지난 15일 쏘카와 업무 협약을 체결하고 카셰어링 서비스를 도입한다고 밝혔다.,울산시설공단은 국제정원박람회를 앞두고 울산시민과 관광객들의 교통 편의 증진을 위해 카셰어링 서비스를 도입한다고 밝혔다.,neutral
카탈로그,먼저 히라도시는 고급화 전략을 활용 카탈로그를 백화점의 VIP 전용처럼 리뉴얼 시켰다.,히라도시는 고급화 전략을 활용하여 카탈로그를 백화점의 VIP 전용처럼 리뉴얼 시켰다.,neutral
카풀,이른바 ‘타다 금지법’ 등 각종 규제로 카풀 서비스 및 유휴 차량을 활용한 차량공유 서비스 등 신규 사업모델 출시가 불가능해지며 결국 기존 택시호출이나 렌터카와 유사한 서비스에서 벗어나기 힘든 구조적 한계 때문이다.,이른바 ‘타다 금지법’ 등 각종 규제로 카풀 서비스 및 유휴 차량을 활용한 차량공유 서비스 등 신규 사업모델 출시가 불가능해지며 결국 기존 택시호출이나 렌터카와 유사한 서비스에서 벗어나기 힘든 구조적 한계 때문이다.,negative
카풀,카풀을 하면 주차요금도 N분의 1로 분담해 짠돌이로 소문난 K군이 삼겹살에 소주를 곁들인 1차를 계산한다고 하니 다들 의아하다는 반응이었죠.,카풀을 하면 주차요금도 N분의 1로 분담해 짠돌이로 소문난 K군이 삼겹살에 소주를 곁들인 1차를 계산한다고 하니 다들 의아하다는 반응이었죠.,positive
카피,어떻게 할까 고민을 했고 그럼 카피가 되지 않는 게 뭐가 있을까?,어떻게 할까 고민을 했고 그럼 카피가 되지 않는 게 뭐가 있을까?,neutral
카피,고민했고 카피가 내지 않는 거는 두 개가 있다고 생각했습니다.,고민했고 카피가 내지 않는 거는 두 개가 있다고 생각했습니다.,neutral
카피,"카피의 시대, 철학과 시간은 카피할 수 없다 샤오미 아시죠.",카피의 시대에는 철학과 시간은 카피할 수 없다는 점이 강조된다.,neutral
카피,시간은 카피가 안 되는 겁니다.,시간은 카피가 안 되는 겁니다.,neutral
카피,그래서 철학과 시간은 카피가 되지 않는다고 생각이 들었고 우리 동네 개항로에 뭐가 있나 고민을 했고 찾아낸 게 바로 노포 어른들인 겁니다.,그래서 철학과 시간은 카피가 되지 않는다고 생각이 들었고 우리 동네 개항로에 뭐가 있나 고민을 했고 찾아낸 게 바로 노포 어른들인 겁니다.,neutral
카피,젊은 애들이 만든 트렌디한 게 20개가 있고 카피가 되지 않는 게 40개가 있구나,젊은 애들이 만든 트렌디한 게 20개가 있고 카피가 되지 않는 게 40개가 있구나.,neutral
카피,"카피가 안 된 것이 너무 많은데 카피가 될 수 있는 것이잖아, 얼마든지.","카피가 안 된 것이 너무 많은데 카피가 될 수 있는 것이잖아, 얼마든지.",neutral
캐스팅 보트,'캐스팅 보트' 지역인 충청권에 이어 상대적 열세인 영남권에서도 이재명 예비후보가 압도적인 1위..,'캐스팅 보트' 지역인 충청권에 이어 영남권에서도 이재명 예비후보가 압도적인 1위를 차지하며 영향력을 보여주고 있다.,neutral
캐스팅 보트,사상 처음으로 ‘캐스팅 보트’인 충청권에서 순회 경선을 시작하면서다.,사상 처음으로 ‘캐스팅 보트’인 충청권에서 순회 경선을 시작하면서다.,neutral
캐스팅 보트,역대 대통령 선거에서 ‘캐스팅 보트’ 역할을 한 충청권을 겨냥한 공약을 대선 경선 후보들이 잇달아 쏟아내고 있다.,역대 대통령 선거에서 ‘캐스팅 보트’ 역할을 한 충청권을 겨냥한 공약을 대선 경선 후보들이 잇달아 쏟아내고 있다.,neutral
캐스팅보트,이는 거대 양당 후보의 차이가 0.73%에 불과했던 지난 대선에서 심상정 정의당 후보가 득표율 2.37%를 기록하며 사실상 캐스팅보트 역할을 했던 것과 관련이 있다.,이는 거대 양당 후보의 차이가 0.73%에 불과했던 지난 대선에서 심상정 정의당 후보가 캐스팅보트 역할을 했던 것과 관련이 있다.,neutral
캐스팅보트,'찬탄 vs 반탄' 아산시장 선거 '캐스팅보트' 역할 '민심 풍향계'인 충청권에서는 충남 아산시장 재선거가 실시된다.,'찬탄 vs 반탄' 아산시장 선거에서 충남 아산시장 재선거가 충청권의 '캐스팅보트' 역할을 하며 민심 풍향계로 작용하고 있다.,neutral
캐스팅보트,민주당은 아산이 각종 선거에서 '캐스팅보트' 역할을 해왔다고 평가하고 선거 결과에 촉각을 곤두세우고 있다.,민주당은 아산이 각종 선거에서 '캐스팅보트' 역할을 해왔다고 평가하고 있다.,neutral
캐스팅보트,지금까지 여론조사 결과를 보면 아무도 과반을 획득하지 못하고 있는 그런 상황 따라서 박빙의 승부로 1차 선거가 끝날 경우에 천하람 후보가 캐스팅보트를 행사할 가능성이 매우 높아지기 때문에 지금 천하람 돌풍의 의미가 있고요.,지금 천하람 돌풍의 의미는 1차 선거에서 캐스팅보트를 행사할 가능성이 높아지고 있기 때문이다.,neutral
캐스팅보트,그리고 말씀드린 대로 가장 중요한 것은 결선투표를 하게 되면 캐스팅보트를 행사를 하니까.,가장 중요한 것은 결선투표를 하게 되면 캐스팅보트 역할을 하게 된다는 점이다.,neutral
캐스팅보트,이날 광주에서 유세를 벌인 3당(더불어민주당 국민의힘 정의당)은 모두 이번 대선 캐스팅보트로 떠오른 '2030세대'를 공략하기 위한 총력전을 벌였다.,이날 광주에서 유세를 벌인 3당은 모두 이번 대선 캐스팅보트로 떠오른 '2030세대'를 공략하기 위한 총력전을 벌였다.,neutral
캐스팅보트,고려아연 경영권 분쟁의 캐스팅보트로 떠오른 영풍정밀이 최가와 장가 간의 특별관계자 지위가 해소되면서 이를 활용하려는 움직임도 보다 빨라질 것으로 보인다.,고려아연 경영권 분쟁의 캐스팅보트로 떠오른 영풍정밀이 최가와 장가 간의 특별관계자 지위가 해소되면서 이를 활용하려는 움직임도 보다 빨라질 것으로 보인다.,neutral
캐스팅보트,도널드 트럼프 전 미국 대통령의 최측근이자 미국 하원 내 강력한 캐스팅보트로 부상한 강경파 ‘프리덤 코커스’의 창립 멤버인 짐 조던 하원 법사위원장이 두 번째 투표에서도 과반 득표에 실패하며 당선되지 못했다.,도널드 트럼프 전 미국 대통령의 최측근이자 미국 하원 내 강력한 캐스팅보트로 부상한 강경파 ‘프리덤 코커스’의 창립 멤버인 짐 조던 하원 법사위원장이 두 번째 투표에서도 과반 득표에 실패하며 당선되지 못했다.,neutral
캐스팅보트,비윤(非尹) 성향 당심을 가늠할 지표가 됨과 동시에 본선에 진출할 경우 캐스팅보트 역할을 할 가능성이 높다는 얘기다.,본선에 진출할 경우 캐스팅보트 역할을 할 가능성이 높다는 얘기다.,positive
캐스팅보트,지난해 민주당으로부터 제명된 최 의원이 '캐스팅보트'로서의 입지를 확보하려는 것 아니냐는 분석이다.,지난해 민주당으로부터 제명된 최 의원이 '캐스팅보트'로서의 입지를 확보하려는 것 아니냐는 분석이다.,neutral
캐스팅보트,"이장우 대전시장은 ""언제까지 '캐스팅보트'로만 만족해야 하냐, 이제는 충청도가 제 목소리를 내야 한다""고 강하게 말했다.","이장우 대전시장은 '언제까지 캐스팅보트로만 만족해야 하냐, 이제는 충청도가 제 목소리를 내야 한다'고 강하게 말했다.",neutral
캐스팅보트,［충북일보］ '6 3대통령선거' 본격적인 경선에 나선 더불어민주당과 국민의힘 후보들이 이번 대선에서 '캐스팅보트' 역할이 예상되는 충청권 공략을 위해 적극적인 구애에 나섰다.,'6 3대통령선거' 본격적인 경선에 나선 더불어민주당과 국민의힘 후보들이 이번 대선에서 '캐스팅보트' 역할이 예상되는 충청권 공략을 위해 적극적인 구애에 나섰다.,neutral
캐스팅보트,13일 충북 정가 등에 따르면 충북은 역대 선거 때마다 “캐스팅보트‘ 역할을 하며 민심의 향배를 가늠할 핵심지역으로 꼽히면서 중도ㆍ무당층 비율이 높아 지지율 변화에 따른 표심이 유동적이다.,충북은 역대 선거 때마다 캐스팅보트 역할을 하며 민심의 향배를 가늠할 핵심지역으로 꼽히고 있다.,neutral
캐스팅보트,"이들은 ""충북은 지금껏 대통령선거에서 캐스팅보트의 역할을 해왔으며, '충북에서 이기면 대선에서 이긴다'는 공식을 만들어왔다""며 ""그렇기에 지난 19일 이재명, 김경수, 김동연 등 더불어민주당 3명..","이들은 충북이 대통령선거에서 캐스팅보트 역할을 해왔으며, '충북에서 이기면 대선에서 이긴다'는 공식을 만들어왔다고 말했다.",neutral
캐스팅보트,역대 대선에서 캐스팅보트 역할을 해온 충청과 보수 성향이 강한 영남 지역에서 경쟁자들을 따돌리며 2연승을 거뒀다.,역대 대선에서 캐스팅보트 역할을 해온 충청과 보수 성향이 강한 영남 지역에서 경쟁자들을 따돌리며 2연승을 거뒀다.,neutral
캐스팅보트,"충청이 캐스팅보트로 전국 민심의 바로미터 역할을 해왔고, 역대 대선에서 충청인들의 마음을 얻은 후보가 대권..","충청이 캐스팅보트로 전국 민심의 바로미터 역할을 해왔고, 역대 대선에서 충청인들의 마음을 얻은 후보가 대권을 차지했다.",neutral
캐스팅보트,"충청이 캐스팅보트로 전국 민심의 바로미터 역할을 해왔고, 역대 대선에서 충청인들의 마음을 얻은 후보가 대권..","충청이 캐스팅보트로 전국 민심의 바로미터 역할을 해왔고, 역대 대선에서 충청인들의 마음을 얻은 후보가 대권을 차지했다.",neutral
캐스팅보트,"김동연 더불어민주당 대선 경선 후보는 19일 ""취임하는 당일부터 세종에서 일하겠다""며 역대 대선에서 '캐스팅보트' 역할을 한 충청 표심 구하기에 나섰다.",김동연 더불어민주당 대선 경선 후보는 충청 표심을 얻기 위해 캐스팅보트 역할을 강조하며 세종에서 일하겠다고 밝혔다.,neutral
캐스팅보트,［충북일보］ 오는 6월 3일 조기 대선을 앞두고 더불어민주당이 후보를 선출하기 위한 경선을 역대 대선에서 캐스팅보트 역할을 해온 충청권부터 시작한다.,더불어민주당이 후보 선출을 위한 경선을 충청권에서 시작하는 것은 충청권이 캐스팅보트 역할을 해온 역대 대선의 중요한 변수임을 보여준다.,neutral
캐스팅보트,"■ 대선 지역행보 본격화

충청 지역구 강훈식 박수현
경선캠프 요직에 잇단 배치
부인 김혜경의 고향 강조도

지난 대선서 尹에 밀린 충청
유권자는 3년전比 8만명 늘어
‘캐스팅보트’ 중요성 더 커져

이재명 전 더불어민주당 대표는 오는 19일 충청권 순회 경선을 앞두고 충청 지역을 방문해 민심을 청취하는 방안을 검토하고 있다.",유권자는 3년전比 8만명 늘어 ‘캐스팅보트’ 중요성 더 커져.,neutral
캐스팅보트,충청권이 이번 대선의 ‘캐스팅보트’로 꼽히는 만큼 적극적으로 충청권 표심 공략에 나서는 모습이다.,충청권이 이번 대선의 ‘캐스팅보트’로 꼽히는 만큼 적극적으로 충청권 표심 공략에 나서는 모습이다.,neutral
캐스팅보트,사진 손상훈 기자더불어민주당 김동연 대선 경선 후보가 이틀 연속 역대 선거 ‘캐스팅보트’ 지역인 충청권을 찾아 ‘충청대망론’의 불을 지폈다.,더불어민주당 김동연 대선 경선 후보가 충청권을 찾아 ‘캐스팅보트’ 지역의 중요성을 강조했다.,neutral
캐스팅보트,"6 3대선의 캐스팅보트로 꼽히고 있는 무당층에서 이재명 더불어민주당 예비후보와 범보수진영 대권주자, 이준석 개혁신당 후보를 놓고 가상 3자 대결을 벌인 결과, 한덕수 대통령 권한대행 국무총리만 오차범위 내에서 이재명 예비후보와 접전을 벌이는 것으로 나타났다.","6·3대선의 캐스팅보트로 꼽히고 있는 무당층에서 이재명 더불어민주당 예비후보와 범보수진영 대권주자, 이준석 개혁신당 후보를 놓고 가상 3자 대결을 벌인 결과, 한덕수 대통령 권한대행 국무총리만 오차범위 내에서 이재명 예비후보와 접전을 벌이는 것으로 나타났다.",neutral
커뮤니티,현재 지역 내 커뮤니티 등에는 강릉산불 피해 당시 받은 온정의 고마움을 잊지않은 시민들의 영남권 산불 피해 성금 동참 참여 인증도 속속 올라오고 있다.,현재 지역 내 커뮤니티 등에는 강릉산불 피해 당시 받은 온정의 고마움을 잊지않은 시민들의 영남권 산불 피해 성금 동참 참여 인증도 속속 올라오고 있다.,neutral
커뮤니티,네비게이토는 3월31일 '산불 피해 이재민 위한 구호활동 함께해요'라는 제목의 기부품 모집글을 중앙대 온라인 커뮤니티에 올렸다.,네비게이토는 3월31일 '산불 피해 이재민 위한 구호활동 함께해요'라는 제목의 기부품 모집글을 중앙대 온라인 커뮤니티에 올렸다.,neutral
커뮤니티,"한 의원은 ""65세 이상 인구가 서울시 전체의 20%에 육박하는 지금, 고령자의 이동권과 주거안정을 고려한 무장애 도시 설계가 필요하다""라며 ""특히 고령친화형 공공주택, 커뮤니티 기반 돌봄 인프라 확대가 시급하다""고 강조했다.",한 의원은 고령친화형 공공주택과 커뮤니티 기반 돌봄 인프라 확대가 시급하다고 강조했다.,positive
커뮤니티,최근 원희룡 전 국토교통부 장관이 지난달 26일부터 안동에서 봉사활동을 하고 있다는 소식이 온라인 커뮤니티를 통해 전해졌다.,최근 원희룡 전 국토교통부 장관이 온라인 커뮤니티를 통해 안동에서 봉사활동을 하고 있다는 소식이 전해졌다.,neutral
커뮤니티,실제로 이번 산불 발생 이후 사회관계망서비스(SNS)와 온라인 커뮤니티에선 북한 중국 등 간첩이 방화를 했다는 음모론이 꾸준히 확산했다.,실제로 이번 산불 발생 이후 SNS와 온라인 커뮤니티에선 간첩이 방화를 했다는 음모론이 꾸준히 확산됐다.,neutral
커뮤니티,최근 온라인 커뮤니티에 경북 의성 산불 현장에 투입됐던 소방관의 글이 올라왔는데요.,최근 온라인 커뮤니티에 경북 의성 산불 현장에 투입됐던 소방관의 글이 올라왔는데요.,neutral
커뮤니티,현장에서 자원봉사 중이라는 네티즌 는 이날 한 온라인 커뮤니티에 원 전 장관 목격담을 올려 화제를 모으기도 했다.,현장에서 자원봉사 중이라는 네티즌은 이날 한 온라인 커뮤니티에 원 전 장관 목격담을 올려 화제를 모으기도 했다.,neutral
커뮤니티,"시국선언에 동참해 달라는 이메일을 보낸 교수의 이름과 출신 대학 등을 언급한 글이 서울대 온라인 커뮤니티에 올라오면서 ""관상이 좌파상""""강의를 못 한다"" 등의 비난 댓글이 10여개 달렸다.",서울대 온라인 커뮤니티에 올라온 글이 교수의 시국선언 관련 비난 댓글이 달리게 했다.,neutral
커뮤니티,이 커뮤니티는 서울대 학내 메일을 인증해야 가입할 수 있다.,이 커뮤니티는 서울대 학내 메일을 인증해야 가입할 수 있다.,neutral
커뮤니티,해당 영상은 SNS와 온라인 커뮤니티 등을 통해 확산됐다.,해당 영상은 SNS와 온라인 커뮤니티 등을 통해 확산됐다.,neutral
커뮤니티,대신 산불 현장 소식을 실시간 공유하는 커뮤니티 역할을 했다.,대신 산불 현장 소식을 실시간 공유하는 커뮤니티 역할을 했다.,positive
커뮤니티,"보증금 500만원, 월세 20만원이라는 저렴한 임대료로 생산 여가 커뮤니티 활동을 마을 안에서 할 수 있게 만들어져 젊은 귀농 청년 사이에서 각광을 받아온 마을이다.","보증금 500만원, 월세 20만원이라는 저렴한 임대료로 생산 여가 커뮤니티 활동을 마을 안에서 할 수 있게 만들어져 젊은 귀농 청년 사이에서 각광을 받아온 마을이다.",positive
커뮤니티,"현장에서 봉사활동 중인 누리꾼 는 온라인 커뮤니티에 '실시간 안동 산불 현장인데, 원희룡이 집에 안 간다'라며 원 전 장관 목격담을 올리기도 했다.","현장에서 봉사활동 중인 누리꾼은 온라인 커뮤니티에 '실시간 안동 산불 현장인데, 원희룡이 집에 안 간다'라며 원 전 장관 목격담을 올리기도 했다.",neutral
커뮤니티,"온라인 커뮤니티와 산불 관련 뉴스 댓글에는 최근 대형 산불과 관련해 ""인공위성에도 관측될 정도로 초대형 산불이 났다""""이렇게 많은 숲이 타버리면 언제 다시 복원할 수 있겠냐?""",온라인 커뮤니티와 산불 관련 뉴스 댓글에는 최근 대형 산불과 관련해 '인공위성에도 관측될 정도로 초대형 산불이 났다'는 의견이 있었다.,neutral
커뮤니티,"의성 화재 현장에서 화재를 진압중인 현직 소방관 는 30일 온라인 커뮤니티에 ""화재로 인해 가족을 잃거나 소중한 터전을 잃으신 많은 분께 위로의 말씀을 드린다""면서 ""국가 재난급 화재를 겪으면서 불이라는 게 정말 무섭다는 걸 다시금 느꼈다""고 소회를 전했다.",의성 화재 현장에서 화재를 진압중인 현직 소방관는 30일 온라인 커뮤니티에 위로의 말씀을 전하며 국가 재난급 화재의 무서움을 다시금 느꼈다고 밝혔다.,neutral
커뮤니티,여기에 일부 온라인 커뮤니티 등을 중심으로 경찰의 '중국 공안' 가짜뉴스까지 퍼지면서 심리적 부담감도 쌓이고 있다고 한다.,여기에 일부 온라인 커뮤니티 등을 중심으로 경찰의 '중국 공안' 가짜뉴스까지 퍼지면서 심리적 부담감도 쌓이고 있다고 한다.,neutral
커뮤니티,일부 커뮤니티에서는 유명인 산불 기부 명단을 만들고 이른바 '기부 강요'를 하는 분위기를 만들어 눈쌀을 찌뿌리게 하고 있다.,일부 커뮤니티에서는 유명인 산불 기부 명단을 만들고 이른바 '기부 강요'를 하는 분위기를 만들어 눈쌀을 찌푸리게 하고 있다.,negative
커뮤니티,30일 정치권과 연합뉴스 등에 따르면 지난 27일부터 진보 성향 온라인 커뮤니티 등에 산불 피해 지역에 기부를 했다 취소했다는 인증 글이 여럿 올라왔다.,지난 27일부터 진보 성향 온라인 커뮤니티 등에 산불 피해 지역에 기부를 했다 취소했다는 인증 글이 여럿 올라왔다.,neutral
커뮤니티,25일 밤 온라인 커뮤니티 디시인사이드 '교정직 갤러리'에는 '교도소 불탄다'라는 제목과 함께 소화기와 손전등을 든 남성이 화마로 뒤덮인 곳을 향해 화재를 진압하러 가는 모습이 담긴 영상을 게시했습니다.,25일 밤 온라인 커뮤니티 디시인사이드 '교정직 갤러리'에는 화재를 진압하러 가는 모습이 담긴 영상이 게시됐다.,neutral
커뮤니티,"지난 25일 경북 안동 한 골프장에서 캐디로 근무한다는 는 한 온라인 커뮤니티에 ""근무하다 산불에 죽을 뻔했다""며 골프장을 빠져나가며 촬영한 영상과 사진 등을 올렸습니다.",지난 25일 경북 안동 한 골프장에서 캐디로 근무한다는 온라인 커뮤니티에 '근무하다 산불에 죽을 뻔했다'며 골프장을 빠져나가며 촬영한 영상과 사진 등을 올렸습니다.,neutral
커뮤니티,또 보수적인 지향을 가진 온라인 커뮤니티에는 이재명 대표의 고향이라서 안동에 화재가 났다는 막말 수준의 주장이 올라오고 있는 것으로 알려졌다.,보수적인 지향을 가진 온라인 커뮤니티에는 이재명 대표의 고향인 안동에 화재가 났다는 막말 수준의 주장이 올라오고 있는 것으로 알려졌다.,neutral
커뮤니티,공연 직후 온라인 커뮤니티에서는 공연 직후 공연장 바닥에 널브러진 쓰레기들 사진이 공유돼 논란이 됐다.,공연 직후 온라인 커뮤니티에서는 공연장 바닥에 널브러진 쓰레기들 사진이 공유돼 논란이 됐다.,neutral
커뮤니티,"이들은 온라인 커뮤니티에서 ""도우려고 동분서주하는 야당 지도자를 해코지하는 것이냐"" ""평생 저 동네에는 기부할 일이 없을 것"" ""기부를 취소하겠다. '2찍'(국민의힘 지지자의 멸칭)들은 변함이 없다"" 는 등의 글을 올렸다.",이들은 온라인 커뮤니티에서 '도우려고 동분서주하는 야당 지도자를 해코지하는 것이냐'는 등의 글을 올렸다.,neutral
커뮤니티,"강성 보수층이 이용하는 온라인 커뮤니티에서도 ""안동은 이재명 때문에 벌 받는다""""안동 지역 희생해 이재명 살리는 것""""그러게 왜 안동 선생님들은 이재명을 정치판에 올려놓으셔서"" 등 충격적인 말들이 등장했다.",강성 보수층이 이용하는 온라인 커뮤니티에서도 '안동은 이재명 때문에 벌 받는다' 등 충격적인 말들이 등장했다.,neutral
커뮤니티,"진보 성향 온라인 커뮤니티에서도 이 이재민을 향해 ""2찍 지역이니 뭐""""욕먹어도 싸다""""진짜 화난다"" 등 반응이 나왔다.",진보 성향 온라인 커뮤니티에서도 이 이재민을 향해 '2찍 지역이니 뭐' '욕먹어도 싸다' '진짜 화난다' 등 반응이 나왔다.,neutral
커뮤니티,28일 다수 소셜미디어와 온라인 커뮤니티에는 '오후 2시부터 8시까지 산불 진화한 소방관 저녁 식사' 등 제목의 게시물이 올라왔다.,28일 다수 소셜미디어와 온라인 커뮤니티에는 '오후 2시부터 8시까지 산불 진화한 소방관 저녁 식사' 등 제목의 게시물이 올라왔다.,neutral
커뮤니티,심지어 지금 좌파 커뮤니티에는 어떤 것까지 하냐면은 '국민들에게 기부도 하지 마라' 왜냐하면 그쪽 지역은 내란을 동조하는 지역이기 때문에 기부도 하지 마라 이런 어떤 좌파 커뮤니티도 있다고 합니다.,좌파 커뮤니티에는 국민들에게 기부도 하지 말라는 주장까지 있다고 합니다.,neutral
커뮤니티,일부 보수 성향 온라인 커뮤니티에서는 간첩 세력이 국가 중요시설을 노리고 방화했다는 주장이 퍼지고 있다.,일부 보수 성향 온라인 커뮤니티에서는 간첩 세력이 국가 중요시설을 노리고 방화했다는 주장이 퍼지고 있다.,neutral
커뮤니티,한 온라인 커뮤니티에 '진실만 말하는 확대밈 모음'에는 사진의 일부를 잘라냈을 때 원본과 전혀 다른 의도 또는 의미가 담기도록 편집한 건 조작이 맞다는 취지의 사진들이 포함돼 올라왔어.,한 온라인 커뮤니티에 '진실만 말하는 확대밈 모음'에는 사진의 일부를 잘라냈을 때 원본과 전혀 다른 의도 또는 의미가 담기도록 편집한 건 조작이 맞다는 취지의 사진들이 포함돼 올라왔어.,neutral
커뮤니티,28일 다수의 온라인 커뮤니티 및 사회관계망서비스(SNS)에는 '2025 경북 산불 피해에 작은 힘이 되고자 제작된 산불 대피소 안내 지도'가 확산하고 있다.,28일 다수의 온라인 커뮤니티 및 사회관계망서비스(SNS)에는 '2025 경북 산불 피해에 작은 힘이 되고자 제작된 산불 대피소 안내 지도'가 확산하고 있다.,neutral
커뮤니티,온라인 커뮤니티에서 손흥민이 산불 피해 기부금을 내지 않고 있다는 게시글이 잇따라 게재됐다.,온라인 커뮤니티에서 손흥민이 산불 피해 기부금을 내지 않고 있다는 게시글이 잇따라 게재됐다.,neutral
커뮤니티,지난 26일에는 직장인 익명 커뮤니티 앱 블라인드에 '경북 소방관입니다'라는 제목의 글이 올라왔다.,지난 26일에는 직장인 익명 커뮤니티 앱 블라인드에 '경북 소방관입니다'라는 제목의 글이 올라왔다.,neutral
커뮤니티,"소셜미디어와 온라인 커뮤니티에도 ""수신료의 가치를 하려면 재난방송에도 충실해야 한다""는 의견들이 잇따르고 있다.",소셜미디어와 온라인 커뮤니티에도 '수신료의 가치를 하려면 재난방송에도 충실해야 한다'는 의견들이 잇따르고 있다.,neutral
커뮤니티,"'전광훈 자유마을'이라는 단체 채팅방에서는 '이재명 총살'을 주제로 한 게시글이 올라왔고, 특정 커뮤니티에선 ""무덤을 파헤치겠다""""유골을 화장실에 뿌리겠다""는 등 과격한 표현까지 등장했습니다.",특정 커뮤니티에선 '무덤을 파헤치겠다' '유골을 화장실에 뿌리겠다'는 등 과격한 표현까지 등장했습니다.,negative
커뮤니티,"국민소통위는 ""특정 온라인 커뮤니티에서는 '이 대표가 사망하면 무덤을 파헤치겠다'거나, '화장한 유골을 훔쳐 재래식 화장실에 뿌릴 것'이라는 등 게시물이 올라왔다""며 ""심지어 '이것은 살해 협박이 아니니 처벌할 수 없겠지?'라는 내용까지 포함돼, 경찰 수사를 의식한 듯 교묘한 방식으로 위협이 이어지고 있다""고 했다.",국민소통위는 특정 온라인 커뮤니티에서 이 대표를 향한 위협 게시물이 올라오고 있다고 밝혔다.,negative
커뮤니티,"""대야에 물 떠놓고 108배 했다""   인터넷 커뮤니티 인증글 올라   '댓글당 1000원'엔 50만 참여   재해구호협회에도 잇단 성금 걷잡을 수 없이 번지는 산불에 애타는 국민이 많은 비를 염원하는 기우제를 지내고 일선 소방서에 후원 물품을 전하고 있다.",인터넷 커뮤니티 인증글 올라 '댓글당 1000원'엔 50만 참여가 있었다.,neutral
커뮤니티,한 인터넷 커뮤니티에서 는 지난 21일 경남 산청군에서 산불이 발생한 이후 일주일째 108배를 통한 기우제를 지낸다고 했다.,한 인터넷 커뮤니티에서 지난 21일 경남 산청군에서 산불이 발생한 이후 일주일째 108배를 통한 기우제를 지낸다고 했다.,neutral
커뮤니티,최근엔 12.3 비상계엄 이후 윤석열 대통령 탄핵심판 과정에서 사회 갈등이 고조되며 인터넷 커뮤니티를 중심으로 이 대표를 향한 위협성 게시물도 다수 게시됐다.,최근엔 12.3 비상계엄 이후 윤석열 대통령 탄핵심판 과정에서 사회 갈등이 고조되며 인터넷 커뮤니티를 중심으로 이 대표를 향한 위협성 게시물도 다수 게시됐다.,neutral
커뮤니티,게다가 로스트아크 이용자들은 자체 커뮤니티에 기부 캠페인 배너를 띄우고 '기부 인증글'을 게시하는 등 기부를 독려하고 있다.,게다가 로스트아크 이용자들은 자체 커뮤니티에 기부 캠페인 배너를 띄우고 '기부 인증글'을 게시하는 등 기부를 독려하고 있다.,positive
커뮤니티,26일 한 온라인 커뮤니티에는 '조부모님 산소 싹 타버렸다'는 제목의 글이 올라왔다.,26일 한 온라인 커뮤니티에는 '조부모님 산소 싹 타버렸다'는 제목의 글이 올라왔다.,neutral
커뮤니티,26일 온라인 커뮤니티에 공개된 블랙박스 영상에는 불길과 연기를 뚫고 현장을 탈출하는 긴박한 순간이 고스란히 담겼다.,26일 온라인 커뮤니티에 공개된 블랙박스 영상에는 불길과 연기를 뚫고 현장을 탈출하는 긴박한 순간이 고스란히 담겼다.,neutral
커뮤니티,27일 여러 온라인 커뮤니티와 소셜미디어(SNS)에는 '현대식 기우제'에 관한 글이 다수 올라오고 있다.,27일 여러 온라인 커뮤니티와 소셜미디어(SNS)에는 '현대식 기우제'에 관한 글이 다수 올라오고 있다.,neutral
